UF,Nome_UF,Mesorregião Geográfica,Nome_Mesorregião,Microrregião Geográfica,Nome_Microrregião,Município,Código Município Completo,Nome_Município
43,Rio Grande do Sul,01,Noroeste Rio-grandense,006,Cerro Largo,20578,4320578,Sete de Setembro
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,67202,3167202,Sete Lagoas
50,Mato Grosso do Sul,04,Sudoeste de Mato Grosso do Sul,011,Iguatemi,07703,5007703,Sete Quedas
31,Minas Gerais,04,Vale do Mucuri,015,Teófilo Otoni,65552,3165552,Setubinha
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,20602,4320602,Severiano de Almeida
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,13607,2413607,Severiano Melo
35,São Paulo,01,São José do Rio Preto,005,Catanduva,51900,3551900,Severínia
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,17600,4217600,Siderópolis
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,004,Campo Grande,07901,5007901,Sidrolândia
22,Piauí,02,Centro-Norte Piauiense,004,Campo Maior,10656,2210656,Sigefredo Pacheco
33,Rio de Janeiro,04,Baixadas,009,Bacia de São João,05604,3305604,Silva Jardim
52,Goiás,05,Sul Goiano,016,Pires do Rio,20603,5220603,Silvânia
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,20655,1720655,Silvanópolis
43,Rio Grande do Sul,03,Centro Ocidental Rio-grandense,019,Restinga Seca,20651,4320651,Silveira Martins
31,Minas Gerais,12,Zona da Mata,064,Ubá,67301,3167301,Silveirânia
35,São Paulo,13,Vale do Paraíba Paulista,052,Bananal,52007,3552007,Silveiras
13,Amazonas,03,Centro Amazonense,009,Itacoatiara,04005,1304005,Silves
31,Minas Gerais,10,Sul/Sudoeste de Minas,053,Santa Rita do Sapucaí,67400,3167400,Silvianópolis
28,Sergipe,02,Agreste Sergipano,005,Tobias Barreto,07105,2807105,Simão Dias
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,67509,3167509,Simão Pereira
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,10706,2210706,Simões
29,Bahia,05,Metropolitana de Salvador,021,Salvador,30709,2930709,Simões Filho
52,Goiás,04,Leste Goiano,011,Vão do Paranã,20686,5220686,Simolândia
31,Minas Gerais,12,Zona da Mata,061,Manhuaçu,67608,3167608,Simonésia
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,10805,2210805,Simplício Mendes
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,020,Santa Cruz do Sul,20677,4320677,Sinimbu
51,Mato Grosso,01,Norte Mato-grossense,007,Sinop,07909,5107909,Sinop
41,Paraná,04,Norte Pioneiro Paranaense,018,Wenceslau Braz,26603,4126603,Siqueira Campos
26,Pernambuco,04,Mata Pernambucana,015,Mata Meridional Pernambucana,14204,2614204,Sirinhaém
28,Sergipe,03,Leste Sergipano,008,Cotinguiba,07204,2807204,Siriri
52,Goiás,04,Leste Goiano,011,Vão do Paranã,20702,5220702,Sítio d'Abadia
29,Bahia,02,Vale São-Franciscano da Bahia,007,Bom Jesus da Lapa,30758,2930758,Sítio do Mato
29,Bahia,04,Nordeste Baiano,013,Jeremoabo,30766,2930766,Sítio do Quinto
21,Maranhão,03,Centro Maranhense,011,Alto Mearim e Grajaú,11805,2111805,Sítio Novo
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,13706,2413706,Sítio Novo
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,20804,1720804,Sítio Novo do Tocantins
29,Bahia,02,Vale São-Franciscano da Bahia,004,Juazeiro,30774,2930774,Sobradinho
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,020,Santa Cruz do Sul,20701,4320701,Sobradinho
25,Paraíba,04,Mata Paraibana,021,Sapé,15971,2515971,Sobrado
23,Ceará,01,Noroeste Cearense,005,Sobral,12908,2312908,Sobral
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,67707,3167707,Sobrália
35,São Paulo,07,Campinas,033,Amparo,52106,3552106,Socorro
22,Piauí,04,Sudeste Piauiense,015,Alto Médio Canindé,10904,2210904,Socorro do Piauí
25,Paraíba,03,Agreste Paraibano,013,Curimataú Oriental,16003,2516003,Solânea
25,Paraíba,03,Agreste Paraibano,012,Curimataú Ocidental,16102,2516102,Soledade
43,Rio Grande do Sul,01,Noroeste Rio-grandense,013,Soledade,20800,4320800,Soledade
31,Minas Gerais,10,Sul/Sudoeste de Minas,054,São Lourenço,67806,3167806,Soledade de Minas
26,Pernambuco,01,Sertão Pernambucano,003,Pajeú,14402,2614402,Solidão
23,Ceará,04,Sertões Cearenses,021,Sertão de Senador Pompeu,13005,2313005,Solonópole
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,17709,4217709,Sombrio
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,003,Alto Taquari,07935,5007935,Sonora
32,Espírito Santo,02,Litoral Norte Espírito-santense,006,Linhares,05010,3205010,Sooretama
35,São Paulo,12,Macro Metropolitana Paulista,046,Sorocaba,52205,3552205,Sorocaba
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,07925,5107925,Sorriso
25,Paraíba,03,Agreste Paraibano,012,Curimataú Ocidental,16151,2516151,Sossêgo
15,Pará,02,Marajó,006,Arari,07904,1507904,Soure
25,Paraíba,01,Sertão Paraibano,003,Sousa,16201,2516201,Sousa
29,Bahia,03,Centro Norte Baiano,009,Irecê,30808,2930808,Souto Soares
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,20853,1720853,Sucupira
21,Maranhão,04,Leste Maranhense,018,Chapadas do Alto Itapecuru,11904,2111904,Sucupira do Norte
21,Maranhão,04,Leste Maranhense,018,Chapadas do Alto Itapecuru,11953,2111953,Sucupira do Riachão
35,São Paulo,03,Araçatuba,016,Andradina,52304,3552304,Sud Mennucci
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17758,4217758,Sul Brasil
41,Paraná,07,Sudoeste Paranaense,027,Pato Branco,26652,4126652,Sulina
35,São Paulo,07,Campinas,032,Campinas,52403,3552403,Sumaré
25,Paraíba,02,Borborema,010,Cariri Ocidental,16300,2516300,Sumé
33,Rio de Janeiro,03,Centro Fluminense,007,Nova Friburgo,05703,3305703,Sumidouro
26,Pernambuco,03,Agreste Pernambucano,009,Alto Capibaribe,14501,2614501,Surubim
22,Piauí,04,Sudeste Piauiense,013,Picos,10938,2210938,Sussuapara
35,São Paulo,03,Araçatuba,016,Andradina,52551,3552551,Suzanápolis
35,São Paulo,15,Metropolitana de São Paulo,062,Mogi das Cruzes,52502,3552502,Suzano
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,20859,4320859,Tabaí
51,Mato Grosso,01,Norte Mato-grossense,005,Arinos,07941,5107941,Tabaporã
35,São Paulo,01,São José do Rio Preto,005,Catanduva,52601,3552601,Tabapuã
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,04062,1304062,Tabatinga
35,São Paulo,05,Araraquara,024,Araraquara,52700,3552700,Tabatinga
26,Pernambuco,01,Sertão Pernambucano,003,Pajeú,14600,2614600,Tabira
35,São Paulo,15,Metropolitana de São Paulo,060,Itapecerica da Serra,52809,3552809,Taboão da Serra
29,Bahia,01,Extremo Oeste Baiano,002,Cotegipe,30907,2930907,Tabocas do Brejo Velho
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,13805,2413805,Taboleiro Grande
31,Minas Gerais,12,Zona da Mata,064,Ubá,67905,3167905,Tabuleiro
23,Ceará,05,Jaguaribe,023,Baixo Jaguaribe,13104,2313104,Tabuleiro do Norte
26,Pernambuco,03,Agreste Pernambucano,008,Vale do Ipojuca,14709,2614709,Tacaimbó
26,Pernambuco,02,São Francisco Pernambucano,006,Itaparica,14808,2614808,Tacaratu
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,52908,3552908,Taciba
25,Paraíba,03,Agreste Paraibano,013,Curimataú Oriental,16409,2516409,Tacima
50,Mato Grosso do Sul,04,Sudoeste de Mato Grosso do Sul,011,Iguatemi,07950,5007950,Tacuru
35,São Paulo,10,Assis,040,Ourinhos,53005,3553005,Taguaí
17,Tocantins,02,Oriental do Tocantins,008,Dianópolis,20903,1720903,Taguatinga
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,53104,3553104,Taiaçu
15,Pará,04,Nordeste Paraense,012,Tomé-Açu,07953,1507953,Tailândia
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,17808,4217808,Taió
31,Minas Gerais,02,Norte de Minas,005,Salinas,68002,3168002,Taiobeiras
17,Tocantins,02,Oriental do Tocantins,008,Dianópolis,20937,1720937,Taipas do Tocantins
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,13904,2413904,Taipu
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,53203,3553203,Taiúva
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,20978,1720978,Talismã
26,Pernambuco,04,Mata Pernambucana,015,Mata Meridional Pernambucana,14857,2614857,Tamandaré
41,Paraná,03,Norte Central Paranaense,011,Londrina,26678,4126678,Tamarana
35,São Paulo,07,Campinas,030,São João da Boa Vista,53302,3553302,Tambaú
41,Paraná,01,Noroeste Paranaense,001,Paranavaí,26702,4126702,Tamboara
23,Ceará,04,Sertões Cearenses,018,Sertão de Cratéus,13203,2313203,Tamboril
22,Piauí,03,Sudoeste Piauiense,011,São Raimundo Nonato,10953,2210953,Tamboril do Piauí
35,São Paulo,01,São José do Rio Preto,004,São José do Rio Preto,53401,3553401,Tanabi
24,Rio Grande do Norte,03,Agreste Potiguar,014,Borborema Potiguar,14001,2414001,Tangará
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,17907,4217907,Tangará
51,Mato Grosso,03,Sudoeste Mato-grossense,013,Tangará da Serra,07958,5107958,Tangará da Serra
33,Rio de Janeiro,06,Metropolitana do Rio de Janeiro,018,Rio de Janeiro,05752,3305752,Tanguá
29,Bahia,06,Centro Sul Baiano,027,Brumado,31004,2931004,Tanhaçu
27,Alagoas,02,Agreste Alagoano,005,Palmeira dos Índios,09004,2709004,Tanque d'Arca
22,Piauí,04,Sudeste Piauiense,013,Picos,10979,2210979,Tanque do Piauí
29,Bahia,06,Centro Sul Baiano,022,Boquira,31053,2931053,Tanque Novo
29,Bahia,03,Centro Norte Baiano,012,Feira de Santana,31103,2931103,Tanquinho
31,Minas Gerais,08,Vale do Rio Doce,041,Aimorés,68051,3168051,Taparuba
13,Amazonas,04,Sul Amazonense,012,Purus,04104,1304104,Tapauá
41,Paraná,01,Noroeste Paranaense,003,Cianorte,26801,4126801,Tapejara
43,Rio Grande do Sul,01,Noroeste Rio-grandense,010,Passo Fundo,20909,4320909,Tapejara
43,Rio Grande do Sul,01,Noroeste Rio-grandense,012,Não-Me-Toque,21006,4321006,Tapera
25,Paraíba,02,Borborema,010,Cariri Ocidental,16508,2516508,Taperoá
29,Bahia,07,Sul Baiano,030,Valença,31202,2931202,Taperoá
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaquã,21105,4321105,Tapes
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,023,Araxá,68101,3168101,Tapira
41,Paraná,01,Noroeste Paranaense,002,Umuarama,26900,4126900,Tapira
31,Minas Gerais,09,Oeste de Minas,042,Piuí,68200,3168200,Tapiraí
35,São Paulo,12,Macro Metropolitana Paulista,045,Piedade,53500,3553500,Tapiraí
29,Bahia,03,Centro Norte Baiano,011,Itaberaba,31301,2931301,Tapiramutá
35,São Paulo,07,Campinas,030,São João da Boa Vista,53609,3553609,Tapiratiba
51,Mato Grosso,01,Norte Mato-grossense,006,Alto Teles Pires,08006,5108006,Tapurah
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,024,Gramado-Canela,21204,4321204,Taquara
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,68309,3168309,Taquaraçu de Minas
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,53658,3553658,Taquaral
52,Goiás,03,Centro Goiano,007,Anápolis,21007,5221007,Taquaral de Goiás
27,Alagoas,02,Agreste Alagoano,006,Arapiraca,09103,2709103,Taquarana
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,21303,4321303,Taquari
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,53708,3553708,Taquaritinga
26,Pernambuco,03,Agreste Pernambucano,009,Alto Capibaribe,15003,2615003,Taquaritinga do Norte
35,São Paulo,11,Itapetininga,041,Itapeva,53807,3553807,Taquarituba
35,São Paulo,11,Itapetininga,041,Itapeva,53856,3553856,Taquarivaí
43,Rio Grande do Sul,01,Noroeste Rio-grandense,003,Frederico Westphalen,21329,4321329,Taquaruçu do Sul
50,Mato Grosso do Sul,03,Leste de Mato Grosso do Sul,008,Nova Andradina,07976,5007976,Taquarussu
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,53906,3553906,Tarabai
12,Acre,01,Vale do Juruá,002,Tarauacá,00609,1200609,Tarauacá
23,Ceará,06,Centro-Sul Cearense,027,Várzea Alegre,13252,2313252,Tarrafas
16,Amapá,01,Norte do Amapá,002,Amapá,00709,1600709,Tartarugalzinho
35,São Paulo,10,Assis,039,Assis,53955,3553955,Tarumã
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,68408,3168408,Tarumirim
21,Maranhão,05,Sul Maranhense,020,Gerais de Balsas,12001,2112001,Tasso Fragoso
35,São Paulo,11,Itapetininga,043,Tatuí,54003,3554003,Tatuí
23,Ceará,04,Sertões Cearenses,020,Sertão de Inhamuns,13302,2313302,Tauá
35,São Paulo,13,Vale do Paraíba Paulista,050,São José dos Campos,54102,3554102,Taubaté
25,Paraíba,01,Sertão Paraibano,007,Serra do Teixeira,16607,2516607,Tavares
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,21352,4321352,Tavares
13,Amazonas,03,Centro Amazonense,005,Tefé,04203,1304203,Tefé
25,Paraíba,01,Sertão Paraibano,007,Serra do Teixeira,16706,2516706,Teixeira
29,Bahia,07,Sul Baiano,032,Porto Seguro,31350,2931350,Teixeira de Freitas
41,Paraná,09,Sudeste Paranaense,031,Prudentópolis,27007,4127007,Teixeira Soares
31,Minas Gerais,12,Zona da Mata,062,Viçosa,68507,3168507,Teixeiras
11,Rondônia,02,Leste Rondoniense,004,Ji-Paraná,01559,1101559,Teixeirópolis
23,Ceará,02,Norte Cearense,011,Médio Curu,13351,2313351,Tejuçuoca
35,São Paulo,10,Assis,040,Ourinhos,54201,3554201,Tejupá
41,Paraná,05,Centro Oriental Paranaense,019,Telêmaco Borba,27106,4127106,Telêmaco Borba
28,Sergipe,03,Leste Sergipano,007,Propriá,07303,2807303,Telha
24,Rio Grande do Norte,01,Oeste Potiguar,006,Pau dos Ferros,14100,2414100,Tenente Ananias
24,Rio Grande do Norte,02,Central Potiguar,010,Serra de Santana,14159,2414159,Tenente Laurentino Cruz
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Três Passos,21402,4321402,Tenente Portela
25,Paraíba,02,Borborema,009,Seridó Oriental Paraibano,16755,2516755,Tenório
29,Bahia,03,Centro Norte Baiano,012,Feira de Santana,31400,2931400,Teodoro Sampaio
35,São Paulo,08,Presidente Prudente,036,Presidente Prudente,54300,3554300,Teodoro Sampaio
29,Bahia,04,Nordeste Baiano,016,Serrinha,31509,2931509,Teofilândia
31,Minas Gerais,04,Vale do Mucuri,015,Teófilo Otoni,68606,3168606,Teófilo Otoni
29,Bahia,07,Sul Baiano,031,Ilhéus-Itabuna,31608,2931608,Teolândia
27,Alagoas,03,Leste Alagoano,012,São Miguel dos Campos,09152,2709152,Teotônio Vilela
50,Mato Grosso do Sul,02,Centro Norte de Mato Grosso do Sul,004,Campo Grande,08008,5008008,Terenos
22,Piauí,02,Centro-Norte Piauiense,003,Teresina,11001,2211001,Teresina
52,Goiás,02,Norte Goiano,005,Chapada dos Veadeiros,21080,5221080,Teresina de Goiás
33,Rio de Janeiro,06,Metropolitana do Rio de Janeiro,015,Serrana,05802,3305802,Teresópolis
26,Pernambuco,03,Agreste Pernambucano,011,Garanhuns,15102,2615102,Terezinha
52,Goiás,03,Centro Goiano,010,Goiânia,21197,5221197,Terezópolis de Goiás
15,Pará,04,Nordeste Paraense,009,Salgado,07961,1507961,Terra Alta
41,Paraná,02,Centro Ocidental Paranaense,005,Campo Mourão,27205,4127205,Terra Boa
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,21436,4321436,Terra de Areia
26,Pernambuco,02,São Francisco Pernambucano,005,Petrolina,15201,2615201,Terra Nova
29,Bahia,05,Metropolitana de Salvador,019,Catu,31707,2931707,Terra Nova
51,Mato Grosso,01,Norte Mato-grossense,003,Colíder,08055,5108055,Terra Nova do Norte
41,Paraná,01,Noroeste Paranaense,001,Paranavaí,27304,4127304,Terra Rica
35,São Paulo,02,Ribeirão Preto,013,Jaboticabal,54409,3554409,Terra Roxa
41,Paraná,06,Oeste Paranaense,022,Toledo,27403,4127403,Terra Roxa
15,Pará,01,Baixo Amazonas,001,Óbidos,07979,1507979,Terra Santa
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,08105,5108105,Tesouro
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,21451,4321451,Teutônia
11,Rondônia,02,Leste Rondoniense,004,Ji-Paraná,01609,1101609,Theobroma
23,Ceará,01,Noroeste Cearense,002,Ibiapaba,13401,2313401,Tianguá
41,Paraná,05,Centro Oriental Paranaense,019,Telêmaco Borba,27502,4127502,Tibagi
24,Rio Grande do Norte,01,Oeste Potiguar,001,Mossoró,11056,2411056,Tibau
24,Rio Grande do Norte,04,Leste Potiguar,019,Litoral Sul,14209,2414209,Tibau do Sul
35,São Paulo,06,Piracicaba,028,Piracicaba,54508,3554508,Tietê
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17956,4217956,Tigrinhos
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,18004,4218004,Tijucas
41,Paraná,10,Metropolitana de Curitiba,039,Rio Negro,27601,4127601,Tijucas do Sul
26,Pernambuco,04,Mata Pernambucana,013,Mata Setentrional Pernambucana,15300,2615300,Timbaúba
24,Rio Grande do Norte,02,Central Potiguar,011,Seridó Ocidental,14308,2414308,Timbaúba dos Batistas
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,18103,4218103,Timbé do Sul
21,Maranhão,04,Leste Maranhense,015,Codó,12100,2112100,Timbiras
42,Santa Catarina,04,Vale do Itajaí,012,Blumenau,18202,4218202,Timbó
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18251,4218251,Timbó Grande
35,São Paulo,10,Assis,040,Ourinhos,54607,3554607,Timburi
21,Maranhão,04,Leste Maranhense,017,Caxias,12209,2112209,Timon
31,Minas Gerais,08,Vale do Rio Doce,039,Ipatinga,68705,3168705,Timóteo
43,Rio Grande do Sul,01,Noroeste Rio-grandense,012,Não-Me-Toque,21469,4321469,Tio Hugo
31,Minas Gerais,11,Campo das Vertentes,058,São João Del Rei,68804,3168804,Tiradentes
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Três Passos,21477,4321477,Tiradentes do Sul
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,020,Patos de Minas,68903,3168903,Tiros
28,Sergipe,02,Agreste Sergipano,005,Tobias Barreto,07402,2807402,Tobias Barreto
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,21109,1721109,Tocantínia
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,21208,1721208,Tocantinópolis
31,Minas Gerais,12,Zona da Mata,064,Ubá,69000,3169000,Tocantins
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,69059,3169059,Tocos do Moji
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,69109,3169109,Toledo
41,Paraná,06,Oeste Paranaense,022,Toledo,27700,4127700,Toledo
28,Sergipe,03,Leste Sergipano,012,Boquim,07501,2807501,Tomar do Geru
41,Paraná,04,Norte Pioneiro Paranaense,018,Wenceslau Braz,27809,4127809,Tomazina
31,Minas Gerais,12,Zona da Mata,063,Muriaé,69208,3169208,Tombos
15,Pará,04,Nordeste Paraense,012,Tomé-Açu,08001,1508001,Tomé-Açu
13,Amazonas,02,Sudoeste Amazonense,003,Alto Solimões,04237,1304237,Tonantins
26,Pernambuco,03,Agreste Pernambucano,009,Alto Capibaribe,15409,2615409,Toritama
51,Mato Grosso,05,Sudeste Mato-grossense,020,Tesouro,08204,5108204,Torixoréu
43,Rio Grande do Sul,03,Centro Ocidental Rio-grandense,018,Santa Maria,21493,4321493,Toropi
35,São Paulo,11,Itapetininga,043,Tatuí,54656,3554656,Torre de Pedra
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,21501,4321501,Torres
35,São Paulo,06,Piracicaba,026,Rio Claro,54706,3554706,Torrinha
24,Rio Grande do Norte,04,Leste Potiguar,016,Litoral Nordeste,14407,2414407,Touros
35,São Paulo,05,Araraquara,024,Araraquara,54755,3554755,Trabiju
15,Pará,04,Nordeste Paraense,010,Bragantina,08035,1508035,Tracuateua
26,Pernambuco,04,Mata Pernambucana,013,Mata Setentrional Pernambucana,15508,2615508,Tracunhaém
27,Alagoas,02,Agreste Alagoano,007,Traipu,09202,2709202,Traipu
15,Pará,05,Sudoeste Paraense,014,Itaituba,08050,1508050,Trairão
23,Ceará,02,Norte Cearense,008,Itapipoca,13500,2313500,Trairi
33,Rio de Janeiro,03,Centro Fluminense,008,Santa Maria Madalena,05901,3305901,Trajano de Moraes
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,21600,4321600,Tramandaí
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,21626,4321626,Travesseiro
29,Bahia,06,Centro Sul Baiano,027,Brumado,31806,2931806,Tremedal
35,São Paulo,13,Vale do Paraíba Paulista,050,São José dos Campos,54805,3554805,Tremembé
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,21634,4321634,Três Arroios
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18301,4218301,Três Barras
41,Paraná,06,Oeste Paranaense,023,Cascavel,27858,4127858,Três Barras do Paraná
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,21667,4321667,Três Cachoeiras
31,Minas Gerais,10,Sul/Sudoeste de Minas,050,Varginha,69307,3169307,Três Corações
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,024,Gramado-Canela,21709,4321709,Três Coroas
43,Rio Grande do Sul,01,Noroeste Rio-grandense,001,Santa Rosa,21808,4321808,Três de Maio
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,21832,4321832,Três Forquilhas
35,São Paulo,01,São José do Rio Preto,001,Jales,54904,3554904,Três Fronteiras
